0.152805,0.153549,-15.8004,-19.4925,4.92552,8.55687,18.3348,7.8204,-4.88856
0.15117,1.69488,3.5766,11.9485,-2.73252,8.46531,-4.49306,11.78814,-4.4454
0.150915,0.322025,-9.4662,-1.8856,1.65612,8.45103,5.52552,11.07099,-1.33572
0.150015,2.02554,4.30344,-2.36885,8.02212,8.40042,12.0087,14.2191,-6.36684
-1.0799,2.6655,4.5562,1.856,-4.9794,8.303,-4.3195,-1.3832,-5.6406
0.1462425,1.4707,4.6413,9.9805,-2.97372,8.18958,-1.85669,11.49855,-4.09584
0.1446345,0.268059,-7.75206,-9.0465,9.28452,8.09949,13.1505,13.96164,-6.20244
0.1441425,-1.94172,8.87661,9.3155,0.912732,8.07198,-3.10475,6.49068,-7.43244
0.14391,-1.043328,-12.0294,2.4696,0.017016,8.05896,-1.70907,12.44796,-4.71384
0.142383,3.40351,-3.00825,6.819,-5.30304,7.97349,0.225159,14.31759,-1.746
0.1413195,2.21045,-8.13807,-7.8585,0.328968,7.91385,9.16652,9.01488,-6.10572
0.141105,0.111331,8.45226,12.277,4.15224,7.90188,-3.12697,10.17681,-3.21816
0.1400595,0.549934,-6.67755,-2.61195,-1.13352,7.84329,2.66816,7.46571,-8.00748
0.1394685,2.1956,-9.5976,-0.303625,0.730812,7.81032,2.44695,13.30833,-5.93184
0.1387245,0.963292,6.95691,-0.32568,1.132656,7.76853,9.0673,9.82527,-4.8792
0.1366695,3.41726,-11.4111,4.45025,4.25772,7.65345,-3.59876,10.82928,-3.10896
0.136572,3.63473,-1.59903,0.353,-2.32128,7.64799,2.60689,11.34819,-9.72444
0.1346835,2.97781,-4.80996,-0.9178,-4.11084,7.54236,2.34674,11.3337,-10.45092
0.1332915,4.94175,7.84944,3.8287,8.25852,7.46424,3.11652,10.12998,-9.23532
0.13326,1.64076,3.81339,11.1525,6.42096,7.46256,-1.55837,13.23525,-1.124964
0.1321425,-2.02257,3.17646,5.1995,5.92428,7.39998,0.1099472,9.29439,-6.6288
0.130062,-1.4223,-5.022,-0.5566,-0.0881856,7.28343,4.94769,13.00425,-4.93416
0.1293255,1.73976,14.1111,6.3165,2.67924,7.24227,3.75683,9.08922,-6.86088
0.129303,0.283316,-9.1809,-4.6643,-0.7167,7.24101,4.2284,8.09193,-6.44328
0.129258,1.7952,-4.4199,-5.8335,-5.61552,7.23849,9.3005,12.20079,-7.95804
0.1286595,1.9426,-2.91906,1.7834,-4.5876,7.20489,3.10838,14.24829,-7.59876
0.126057,2.14687,-6.39144,9.106,6.84192,7.05915,-8.66041,10.41243,-7.25028
0.1252635,2.24345,-3.70692,-8.2495,1.97484,7.01484,11.5951,12.00633,-8.77008
0.123909,-1.94755,6.11307,5.861,-6.93636,6.93903,2.03632,9.65118,-4.09116
0.1239105,-0.218394,-9.4599,-6.2435,4.569,6.93903,8.57714,13.02693,-5.75724
0.1238595,0.509993,7.37811,8.222,1.46652,6.93609,-1.24399,9.98739,-7.45356
0.123783,1.68718,-0.91602,11.4555,7.2396,6.93189,-8.66976,8.30613,-4.968
0.1227825,-0.603933,13.7934,7.0755,-6.72468,6.87582,5.41651,12.90618,-5.47332
0.1223235,2.85197,8.01,2.00655,5.29788,6.8502,5.34303,10.45926,-8.53188
0.121848,4.78324,-6.05907,3.07665,1.143516,6.82353,-1.45321,12.12582,-7.3788
0.1198335,-0.376618,-3.39534,2.13445,-2.68692,6.71055,1.24201,11.21484,-6.37344
0.118713,2.46928,1.21635,-1.56675,-4.50048,6.64797,5.65642,8.46489,-7.34208
0.1181025,0.914562,3.83211,9.133,2.54148,6.61374,-3.43332,9.92208,-5.69184
1.8045,2.0807,7.0099,1.108,-2.4957,6.5972,7.218,2.5463,20.243
0.1177005,-0.338217,-5.93541,-0.496985,1.65732,6.59127,2.60436,11.32887,-6.81972
-0.19796,2.1019,7.0001,17.872,-6.9224,6.5278,-0.79183,0.2051,-29.489
-1.0203,3.3925,7.0783,0.86436,-6.4777,6.4044,-4.0811,-16.392,-12.152
0.1139355,1.90432,10.9341,2.18975,-7.70244,6.38043,6.60583,7.38213,-4.56876
0.112212,4.30749,-6.76332,-6.484,-1.95504,6.28383,8.54502,9.37839,-4.81668
0.1121595,0.300828,-1.16478,6.7645,0.651684,6.28089,-4.97475,9.1161,-8.25396
1.2616,0.61666,5.4043,3.5279,-7.9131,6.2201,5.0462,0.60473,2.3984
0.110904,3.12367,0.0696132,1.8465,0.997896,6.21075,3.22498,8.81412,-2.86608
0.1090335,5.99973,-13.3479,2.09355,-1.58028,6.10575,-1.83502,15.83043,-7.38216
0.10881,0.146058,27.2925,12.0915,-6.10548,6.09336,0.522071,5.11476,-9.2292
0.1083375,3.00113,11.2977,10.2435,-2.46912,6.0669,-2.0779,8.48274,-5.62428
0.107586,3.08429,-15.6888,-7.1925,3.83688,6.0249,4.07682,9.76017,-6.91164
0.107211,0.619223,-3.05091,-3.5018,-6.03612,6.0039,9.19798,14.39256,-5.8716
1.814,2.5566,6.5239,7.5097,-3.3263,5.9761,7.2561,2.6494,5.7124
0.105231,2.38128,6.25068,4.79445,8.57124,5.89302,3.97254,12.06429,-4.28004
0.104874,-0.206008,3.45879,3.8148,-1.86204,5.87286,-0.356697,7.0875,-7.58064
0.104493,-0.701349,-10.7874,-3.8315,-1.30428,5.85165,5.10158,11.2413,-3.81936
0.58943,1.2185,5.4536,-2.8112,-8.7953,5.6912,2.3577,8.532,17.945
0.101547,7.65E-05,-6.91128,-6.6405,-7.01496,5.68659,9.2246,12.7869,-7.13784
0.100725,-1.72315,-10.0647,-10.556,-1.74888,5.6406,10.87317,10.70244,-7.11504
0.0997095,0.665841,3.21795,9.5045,-1.067184,5.58369,-3.20166,11.13504,-4.19004
0.099021,-0.995797,-6.59673,-7.046,5.80536,5.54526,5.5979,5.72229,-8.41692
0.097854,-0.0121935,0.252261,-5.4655,2.29128,5.47974,13.0966,12.18714,-2.64864
0.097302,1.45497,-11.9736,-2.5531,5.13504,5.44887,1.2969,10.30659,-6.38964
-1.327,1.4294,6.0458,5.0037,-5.4718,5.4134,-5.3082,-0.040067,-10.219
0.0941565,-0.804529,2.28015,9.982,0.919668,5.27268,-1.79212,14.92386,-3.36816
0.0937785,-0.863852,16.1856,-2.5032,-7.06092,5.25168,16.0358,8.52033,-1.67268
0.0918765,0.388762,-8.55441,9.2185,0.878652,5.145,-8.17179,14.45871,-6.85704
0.091701,2.17833,8.78292,12.9225,5.9394,5.13513,-5.2316,10.81416,-5.63784
0.09114,1.96372,4.13019,8.4465,-4.22292,5.10384,-1.41262,11.00946,-3.14736
0.47542,-0.73163,4.2061,8.6418,-2.3563,5.094,1.9017,-2.3473,-10.401
0.090165,2.52505,3.5568,-2.9952,-0.0997164,5.04924,5.90414,6.46905,-8.94468
0.090021,3.91919,-0.61551,1.67685,4.02252,5.04126,0.833569,6.84831,-4.39908
0.089304,-0.325402,-8.00091,-1.61715,12.8472,5.00094,-1.047849,6.16371,-8.211
0.089187,-0.547525,0.93222,5.3495,1.55952,4.99443,-3.1504,9.86895,-9.36984
0.0890895,-0.681428,-3.53736,-0.55205,-0.286884,4.98897,4.22631,10.5357,-4.01256
0.0884145,1.34035,7.6788,8.9725,6.82944,4.95117,-3.09232,11.45256,-10.55436
0.61134,1.9803,5.1496,-4.756,-4.6982,4.9495,2.4453,9.7588,25.845
0.0871755,-2.43276,6.14961,6.6895,5.757,4.88187,0.243859,11.59221,-6.8946
0.49429,-0.008725,6.0262,9.8992,-4.7975,4.8718,1.9771,5.6952,-5.1337
0.0856875,2.83954,16.1073,5.5115,0.701304,4.7985,8.12691,12.83919,-4.77732
0.0844755,1.5708,-4.38507,4.3931,-0.39402,4.73067,-2.95482,11.53782,-7.9344
0.082917,-0.869253,9.7236,10.2495,-2.60016,4.64331,1.17568,11.86941,-0.0626388
0.0828795,5.50748,-17.217,-7.2925,-4.37328,4.64121,4.74243,11.11257,-4.80756
0.081831,1.375,5.37885,5.6945,-8.39784,4.58262,1.22892,11.05797,-4.8006
-0.29259,-1.7865,5.1812,4.6285,-6.7564,4.5712,-1.1704,18.133,7.7201
0.0806505,0.924231,8.0154,13.7245,-3.17676,4.51647,-5.96618,11.91477,-5.28924
0.080424,-0.197098,-1.66644,3.23985,-3.62628,4.50366,1.42483,11.5962,-3.3984
-0.6572,8.0534,4.6554,-0.37009,-5.2271,4.4343,-2.6288,-2.7395,-0.653
0.0789825,-0.57255,7.75881,-4.77665,-3.22788,4.42302,12.1275,10.52415,-8.1486
0.81549,2.5927,4.9806,4.8573,-7.1099,4.4149,3.262,8.9,4.0131
0.078009,-2.16194,11.4831,-2.02185,2.5212,4.36842,7.68493,6.24036,-10.44852
-0.13182,2.2197,3.815,7.7547,-5.1837,4.3515,-0.52728,-12.819,-24.036
0.0772875,2.61811,-7.85988,-0.121015,-0.00143796,4.3281,2.54155,9.20073,-0.167088
0.0761955,1.86472,6.68952,4.2235,9.9456,4.26699,1.23068,9.60561,-8.57784
0.0741435,-0.0095975,5.12568,-2.56685,5.84616,4.15191,10.88912,12.65502,-5.757
0.0734955,1.093719,8.37675,9.2365,3.38088,4.11579,-0.0804023,13.00509,-4.617
0.0733335,1.24685,8.03331,7.869,2.11896,4.10676,0.577852,9.49053,-2.11644
0.0732285,0.366509,6.05007,-0.473205,0.0969252,4.10088,7.0092,8.4987,-4.94364
0.071313,-0.804793,-2.11257,-5.2005,6.1128,3.99357,9.50598,8.83281,-2.82756
0.0707445,-0.150854,-3.36933,-2.2777,-4.96752,3.96165,8.70342,16.23132,-3.7896
0.0700365,0.551122,0.631116,4.3717,1.30332,3.92217,-1.27589,8.68035,-6.04908
0.0682545,-0.140734,-1.99314,5.453,-0.145356,3.82221,-5.2349,8.23935,-8.12892
0.067752,3.43959,-3.08691,9.519,-0.477456,3.79407,-5.69481,16.69311,-7.9716
-0.75189,2.7081,5.6092,2.1813,-3.4435,3.7783,-3.0076,10.668,7.8576
0.067407,1.9921,18.6669,13.9145,0.852036,3.77475,-3.43211,10.48173,-8.49852
0.12695,3.5331,5.0669,8.718,-8.1333,3.7269,0.50779,16.966,-1.458
0.066513,-0.761079,12.8808,9.51,2.76408,3.72477,0.88869,10.68501,-3.96336
0.0661995,-2.92347,7.27542,9.2985,7.23696,3.70713,-4.51396,10.00209,-9.18156
0.066,-2.79048,-8.00604,-0.225965,2.8332,3.696,0.232078,9.52203,-5.16204
0.064293,2.30483,5.64471,6.2345,-1.180332,3.60045,0.611039,13.80204,-7.65012
0.0639585,-1.07778,-7.47216,5.8855,-2.02344,3.58176,-5.03723,10.94961,-3.64548
0.063408,3.48095,4.74957,5.1,7.63728,3.55089,1.85317,11.68503,-4.87368
-0.28996,0.66025,4.2438,0.34767,-4.3622,3.4749,-1.1599,5.25,6.429
0.06192,1.73294,-16.9695,-13.9055,-2.75004,3.46752,8.9848,7.16919,-6.07224
0.0617235,0.653081,-7.66647,-11.1105,2.25612,3.4566,10.10482,8.3853,-8.32632
0.060276,1.15621,-4.42971,-3.1441,-9.6672,3.37554,8.25022,12.16908,-1.28508
0.060201,3.07285,10.2582,5.0815,3.99528,3.37113,1.77485,8.22129,-6.51084
0.0599895,-0.0958056,1.08315,6.3275,-3.01416,3.35937,-2.61206,10.74633,-6.01812
0.60014,3.5629,3.2611,0.75779,-3.6659,3.3521,2.4006,-0.6839,3.3537
0.0596205,-0.994554,9.4995,5.452,-0.815532,3.33879,4.9401,14.44233,-5.42772
0.40134,2.7935,3.9149,1.6135,-5.4257,3.3294,1.6053,11.398,10.163
0.0587835,0.719587,1.41174,-3.7794,-4.13484,3.29196,8.0223,8.84163,-5.02752
0.0587025,6.61925,0.333801,-1.08085,-2.83548,3.28734,5.12578,10.4076,-5.4228
0.24952,5.7548,4.516,-1.2778,-6.3723,3.1651,0.99807,11.307,15.169
-1.7499,0.43447,4.7667,0.25549,-5.0958,3.1569,-6.9995,13.732,5.7171
0.055707,-0.0489511,-15.9795,2.1302,5.50056,3.11955,-7.88711,9.87189,-8.04612
0.052548,-2.35246,7.94502,3.4559,2.14068,2.94273,3.6773,8.46783,-3.95292
0.05253,-0.959915,1.6542,8.0685,6.59172,2.94168,-4.73792,9.45,-5.50668
0.052527,-3.5816,-0.571779,1.90895,-7.3626,2.94147,3.74385,13.85433,-5.01144
0.052509,-3.22245,-0.095121,8.717,7.91304,2.94063,-5.32697,10.62831,-4.49496
0.051393,7.23217,-0.806688,6.0145,0.705264,2.87805,-1.37467,11.6613,-3.27276
0.050634,-3.20485,6.51078,8.3915,-1.65192,2.83563,-2.45707,9.73434,-5.38932
0.0504315,1.22991,0.0277425,1.1287,1.7256,2.82429,2.43298,11.64975,-7.07568
0.0500265,2.55354,4.09824,-0.146765,4.75572,2.8014,6.08135,10.52394,-5.4174
0.092308,0.36474,4.9636,9.8282,-5.6545,2.7587,0.36923,-6.0213,-19.655
0.049152,1.74724,1.14174,7.8995,-2.93112,2.75247,-0.124223,15.16893,-1.71636
0.0491265,0.469293,2.94651,0.63755,3.24816,2.751,7.49562,15.61686,-5.34252
0.049059,-1.52526,22.9662,9.395,0.117234,2.74722,2.93909,7.72821,-6.45528
0.0487785,-1.17084,-17.163,-22.3265,-5.85072,2.73168,22.9339,12.80769,-2.07396
0.0484815,-0.504779,-0.481356,0.75475,5.96688,2.71509,0.212476,10.09008,-10.15368
-0.98696,1.0065,4.6082,5.099,-5.9147,2.6999,-3.9478,-10.567,-20.429
0.0479925,2.95075,-21.9213,-6.845,11.028,2.68758,1.15368,12.08487,-6.2802
0.0478815,3.36457,-24.7608,-7.8975,7.28592,2.68128,-0.1067308,9.7335,-5.66028
0.0478155,1.34849,-5.36976,-2.41365,2.63832,2.67771,4.1679,11.70876,-6.31188
0.046929,0.340857,8.44263,2.4832,6.43452,2.62794,6.24415,8.71899,-1.37244
0.046803,-2.15666,10.3023,5.321,-0.313152,2.62101,4.06054,11.64618,-4.8612
-0.73706,1.328,7.3742,6.8889,-0.46961,2.608,-2.9482,-5.7968,-7.6467
0.046293,-1.60468,8.77545,5.041,8.94972,2.59245,4.75277,10.51029,-1.061256
0.046131,1.79927,0.0747054,1.0716,-3.91008,2.58321,0.268455,9.48738,-9.90708
0.046059,0.600776,-5.02938,-14.783,-4.35576,2.57922,14.1713,9.71376,-12.0216
0.045528,4.84297,-1.59039,-1.67885,-2.07432,2.54961,2.98595,6.84117,-5.53896
0.045273,0.223663,0.341217,10.309,3.08508,2.53533,-5.04911,9.7335,0.416592
0.0450735,0.218031,0.269163,11.0915,1.4016,2.52399,-8.24582,9.86643,-4.90032
0.0440805,-0.0161106,1.64916,2.081,-0.656796,2.46855,2.19714,10.76943,-6.31788
0.043737,-0.169587,13.1049,19.951,-1.019832,2.44923,-9.09095,12.29382,-1.6566
-0.37307,-0.027696,3.7996,6.1924,-5.8828,2.4474,-1.4923,3.0937,-9.9737
0.042297,0.699941,4.57362,1.9925,-8.5032,2.36859,3.58831,11.83581,-7.61412
-1.441,5.0215,4.049,6.6953,-3.6944,2.3684,-5.7641,-7.8051,-22.629
0.44,-2.5368,4.5343,0.21098,-4.3017,2.361,1.76,-8.8956,-0.45193
-1.4814,0.59086,2.5753,3.899,-6.1752,2.3371,-5.9256,-1.6906,-17.346
0.0414105,-1.54715,3.20247,-0.008646,-4.76292,2.31903,3.02038,10.26333,-10.48176
0.041226,-1.21682,9.0873,5.524,-5.62272,2.30853,2.11662,8.57052,-3.77508
0.0404475,2.06008,-6.6933,-10.647,-2.73264,2.26506,11.2904,7.31976,-3.6384
-0.60392,0.77513,3.6761,-2.4759,-3.386,2.2256,-2.4157,-0.18178,5.952
0.0392115,2.32265,10.2789,2.10105,-6.71412,2.19576,6.70934,12.46245,-7.13148
0.038559,-0.64449,-0.275499,-2.10705,12.2892,2.15922,7.74136,13.51791,-4.94016
0.037428,6.33028,10.1763,7.5845,3.79812,2.095947,-1.40558,9.4836,-7.64676
0.035964,7.23602,2.85741,13.6885,-1.4718,2.014005,-5.58206,14.96397,-1.3668
0.10966,-1.0737,5.4488,-0.28137,-4.6933,1.9611,0.43863,-5.9994,2.5901
0.0348525,1.3651,3.38841,8.325,2.34036,1.951719,-2.13939,12.73104,-3.91308
0.03444,-1.24289,11.1564,0.9848,0.204012,1.928619,8.58627,10.4034,-3.74304
-0.2383,-0.55569,4.5078,12.602,-5.4004,1.8276,-0.95321,-2.9246,-24.992
0.19919,-0.38921,3.6775,0.37594,-4.5917,1.8171,0.79676,3.1297,5.1802
0.0323505,-1.44221,1.79712,5.9845,3.3624,1.811628,-1.97604,8.38761,-2.51388
-0.98213,-1.0658,5.3606,5.8834,-8.9959,1.78,-3.9285,-8.1241,-21.41
-1.0966,4.0465,3.6066,6.2661,-5.6841,1.6734,-4.3864,-5.6281,-21.144
0.0298785,-0.428131,2.81673,2.5901,2.18052,1.673196,0.413534,7.72275,-5.51004
0.0296715,1.4168,-0.375048,6.8575,-1.56792,1.661604,-3.12598,13.31778,-6.28068
0.028827,-0.0077858,3.44646,-0.0092625,-8.53188,1.614333,6.67238,10.06362,-1.89708
0.0280995,3.04469,-18.7488,-5.51,1.9758,1.573572,2.08373,13.00593,-4.56696
0.0275535,1.2166,-4.32288,-1.2154,10.5714,1.542996,3.0778,10.40151,-5.16864
0.0274845,5.2987,5.94981,7.799,2.08044,1.539111,-1.066043,13.31799,-5.8728
0.0273675,-1.8436,9.7029,7.563,7.82556,1.532601,-0.491854,9.76941,-5.27448
-1.1187,4.4893,3.9873,-0.89211,-4.4991,1.5084,-4.4749,-12.827,-10.539
0.0265425,-2.32452,8.49537,4.34365,-4.13544,1.486359,1.82809,9.29292,-6.21552
-0.72363,2.7672,3.587,5.7507,-3.6729,1.4824,-2.8945,11.662,-2.2614
-0.032567,-1.312,5.2775,11.172,-3.8237,1.4063,-0.13027,5.6659,-11.145
0.02466,2.08758,14.7987,11.371,-1.064028,1.381002,-1.55177,10.58547,-5.26464
0.0233235,-3.7433,0.95913,5.421,-1.42764,1.306116,-2.10837,9.90402,-5.27472
0.30049,0.19821,4.6983,-7.4962,-4.0836,1.168,1.2019,0.29907,22.183
0.020553,1.23519,-12.5973,-5.2565,4.61304,1.15101,2.10375,9.82632,-6.84552
0.0202755,0.7425,0.688257,-4.4531,-2.45748,1.13547,6.29563,7.45143,-7.09584
-1.4831,1.2042,4.2419,3.4757,-5.7254,1.1214,-5.9325,-3.5464,-14.46
0.0190425,3.88641,15.2694,-0.729,4.47228,1.066359,9.5898,10.64049,-9.75996
0.0186075,1.63779,3.32991,-3.1478,-1.55844,1.04202,6.02162,9.37272,-9.64956
-0.65682,0.49766,3.3606,-1.5736,-2.8859,1.0348,-2.6273,11.93,13.464
0.0180315,3.71063,5.02074,-2.25395,-5.84184,1.009722,7.12437,8.47728,-5.69004
0.01704,3.17328,-13.1679,-9.1925,5.63916,0.954219,6.83661,12.58194,-8.67024
0.81232,4.3484,5.7742,-1.3211,-6.149,0.95293,3.2493,-6.7323,6.1533
1.636,1.0795,5.087,-0.11747,-2.2441,0.92857,6.544,7.6999,22.387
0.016449,-1.18107,-5.39946,1.29505,2.35332,0.921123,-0.309507,11.44248,-5.63196
0.016398,2.78355,1.61352,-6.9065,-8.75052,0.918267,8.41401,6.41655,-8.37912
0.0157305,-0.36674,-18.72,-7.711,-5.65968,0.88095,2.17382,11.66151,-7.56504
0.015504,-0.156739,9.5265,-2.71775,-1.037448,0.868224,11.6105,9.30132,-2.4204
0.0150945,0.299684,7.37046,2.19465,-7.0614,0.845313,3.95175,11.56386,-7.96956
0.0150135,1.14972,16.2684,4.9118,10.566,0.840777,6.97972,13.25982,-6.135
0.0147522,-0.441364,-0.247266,5.729,0.199812,0.826119,-1.8799,12.33771,-4.70016
0.0138462,0.401214,-5.41917,-9.8275,3.31044,0.775383,10.81102,10.42356,-6.7854
0.61251,0.35342,6.8851,-7.4289,-5.7142,0.73221,2.45,-9.5049,18.437
0.01288965,2.52769,10.6857,6.145,6.99744,0.721812,3.81656,10.90866,-1.52844
0.01277835,1.99232,9.783,2.7529,2.52456,0.715575,6.51112,10.62243,-2.3412
0.0119901,2.29053,-5.10939,-2.42005,-0.711012,0.671433,0.812856,9.64971,-9.87912
0.01160385,0.200915,1.95606,0.383535,-2.82084,0.649824,4.29572,13.04688,-7.13736
0.57125,2.5814,6.1139,7.3881,-3.9811,0.58442,2.285,17.897,11.023
0.0099285,1.48115,-0.61317,-7.8005,4.37592,0.555996,10.42778,8.84037,-5.65332
0.0076935,-1.47697,-4.97412,-4.9995,-0.467088,0.430836,5.68689,8.59992,-4.3986
0.00687615,0.395571,-9.4581,4.8987,-5.12952,0.385056,-7.98358,10.57938,-7.65528
1.5163,1.7783,4.8897,6.0337,-3.1515,0.34899,6.0651,6.9621,7.8474
0.0062061,-2.48721,15.3819,10.1635,1.3188,0.347529,-0.290741,13.43034,-7.97076
0.005022,-0.966977,29.5758,23.875,-1.85748,0.281232,-7.44667,12.16572,-4.23252
0.94213,2.0095,4.2928,8.3332,-5.0881,0.27414,3.7685,-9.0423,-15.717
0.00488355,0.135806,0.814482,2.26615,1.72872,0.273483,2.03885,10.10709,-2.62488
-0.60856,4.0212,3.0976,13.119,-4.4236,0.26261,-2.4342,-2.974,-30.104
0.0034569,0.804144,-14.6529,-1.86245,-4.36812,0.1935822,-5.02139,7.35651,-8.67684
0.0034335,-1.079166,-4.545,-7.4175,4.70268,0.1922739,9.04024,9.85194,-4.66908
0.2296,-1.1299,4.954,7.8057,-3.1192,0.17001,0.91839,12.396,1.9696
0.00187035,-1.13179,1.29897,0.79895,1.094136,0.1047396,1.012396,10.3089,-9.3246
-0.64071,0.39759,4.87,-0.4078,-5.7639,0.044408,-2.5628,1.8204,3.0962
0.000174315,4.19441,-14.2812,-7.4255,3.48132,0.00976143,2.39866,12.00423,-10.7946
7.48E-06,3.73791,-10.2033,-5.246,-1.7412,0.00041874,4.27647,11.88831,-5.98908
-0.001027395,3.61614,3.48453,11.626,0.253128,-0.0575337,-5.59053,12.32847,-2.18652
0.86708,-1.293,6.1925,4.4979,-4.1118,-0.073488,3.4683,-5.58,-1.1132
0.6011,2.2955,3.0805,5.3674,-7.4539,-0.083097,2.4044,3.952,-5.9904
-0.0030042,1.003596,1.58256,0.83025,2.89584,-0.1682331,0.86625,9.55647,-8.63232
-0.0031287,0.921844,-0.373752,0.6835,-1.9656,-0.175203,1.97791,11.7558,-7.04736
-0.0036693,-2.03379,-1.88037,0.17506,9.38088,-0.2054808,2.7104,10.34166,-3.46344
0.59393,-0.61948,5.017,3.8421,-3.3438,-0.23907,2.3757,-3.9304,-1.1041
-0.0043509,0.0497585,6.01479,-0.82795,5.80668,-0.243642,7.43325,10.92441,-4.85436
-0.00450765,2.48457,-11.457,-7.526,-0.9048,-0.252441,3.89664,8.13183,-6.26424
