11.879306,10.000000,9.500000,9.900000,11.000000,10.800000,13.130000,14.000000
11.997864,10.000000,11.600000,12.168128,10.000000,15.500000,9.000000,12.600000
11.932994,13.000000,9.147719,11.448174,9.000000,10.620912,11.000000,14.400000
11.891194,11.000000,10.500000,11.104876,11.100000,12.600000,10.250000,11.000000
11.999741,16.000000,12.000000,9.500000,10.000000,14.100000,10.000000,12.500000
11.764453,18.000000,17.250000,17.601094,11.500000,19.800000,13.120000,16.000000
11.858295,11.750000,18.500000,15.000000,10.000000,20.000000,19.700000,15.500000
12.079011,16.500000,13.600000,13.500000,12.500000,17.000000,15.750000,15.220000
11.830533,11.250000,15.000000,15.750000,13.250000,20.000000,16.700000,14.000000
12.035634,11.750000,9.500000,12.633840,10.000000,9.500000,10.000000,16.100000
11.858500,9.500000,11.300000,9.200000,9.000000,9.000000,9.000000,11.500000
12.017831,16.000000,16.605745,10.972673,16.500000,16.500000,18.250000,19.500000
12.069912,10.500000,9.750000,11.354046,9.500000,9.700000,9.000000,11.000000
11.876003,12.300000,13.700000,12.346553,9.000000,18.300000,12.000000,13.700000
12.219254,13.500000,16.800000,10.000000,13.000000,13.850000,14.500000,18.100000
12.056279,10.000000,16.500000,11.367471,10.000000,16.385015,17.200000,17.600000
12.203748,18.000000,17.000000,17.925552,19.250000,19.233963,20.000000,16.000000
11.937963,20.000000,14.165903,11.211164,12.750000,15.534899,17.250000,18.750000
12.029526,10.250000,14.700000,11.000000,11.500000,14.000000,14.410000,10.000000
11.905569,20.000000,16.317129,16.645283,16.000000,17.938428,20.000000,18.100000
12.065689,17.750000,16.757692,11.728667,17.750000,15.995868,17.500000,15.000000
12.006749,17.100000,16.590000,14.487597,19.250000,17.726622,17.600000,16.000000
11.997856,11.500000,12.600000,9.500000,13.950000,16.700000,12.000000,11.500000
12.155797,16.500000,18.000000,16.607522,16.000000,20.000000,18.500000,15.500000
11.928053,18.500000,11.200000,12.000000,13.000000,14.950000,16.000000,13.000000
12.170019,17.750000,11.000000,15.242123,15.000000,20.000000,16.250000,17.000000
12.028775,17.500000,13.300000,16.578895,16.000000,19.100000,16.500000,19.800000
11.881377,12.000000,11.000000,12.731628,15.500000,13.600000,13.250000,13.500000
12.065665,19.000000,15.000000,12.500000,17.450000,20.000000,17.300000,16.200000
12.076551,19.500000,12.250000,13.011196,16.500000,20.000000,14.000000,16.000000
12.072435,15.750000,11.900000,12.851907,10.250000,9.000000,10.000000,15.500000
11.857863,16.000000,12.500000,13.000000,14.250000,11.200000,11.850000,15.500000
11.797815,14.250000,10.826429,10.605465,11.000000,15.552407,10.500000,12.900000
12.028818,18.000000,12.700000,9.500000,15.000000,16.500000,17.900000,18.100000
11.902662,13.600000,15.115351,11.947396,10.000000,16.244094,14.500000,16.000000
11.945703,14.750000,13.600000,10.000000,12.500000,19.000000,13.600000,18.600000
11.996913,13.000000,14.298916,12.328304,15.500000,16.772210,15.900000,14.000000
12.042084,5.250000,9.500000,9.556025,9.000000,13.000000,11.000000,9.500000
12.026349,9.000000,9.000000,9.000000,9.000000,13.200000,11.000000,6.200000
12.067073,10.000000,10.900000,9.000000,10.000000,14.000000,10.450000,11.000000
12.038465,9.500000,10.000000,10.247786,9.000000,12.000000,11.500000,14.400000
12.101001,17.000000,15.862261,11.781410,12.500000,17.204362,15.500000,17.250000
12.122726,19.250000,15.000000,10.783818,16.500000,14.350000,17.400000,17.500000
12.065184,18.500000,14.750000,15.580704,19.000000,20.000000,15.750000,18.000000
11.964819,19.000000,16.593043,14.851350,18.500000,18.325413,19.250000,16.750000
12.066859,15.250000,15.000000,10.552033,13.500000,12.000000,13.500000,18.800000
12.182372,19.000000,16.000000,16.070341,18.500000,19.700000,17.550000,20.000000
12.067792,13.500000,17.500000,15.000000,14.500000,19.000000,16.000000,10.000000
12.102944,10.500000,10.750000,10.908132,9.000000,9.000000,8.500000,13.000000
11.920572,17.000000,12.900000,13.500000,14.500000,17.500000,10.600000,15.500000
11.989119,9.000000,8.000000,9.000000,10.000000,10.000000,9.000000,9.000000
11.983681,15.000000,9.500000,11.909546,10.000000,13.846941,9.100000,12.000000
12.166610,11.250000,16.280000,11.199494,13.000000,13.300000,13.600000,20.000000
12.160068,10.000000,9.750000,11.775072,16.750000,16.800000,11.400000,11.000000
11.794236,16.500000,9.000000,11.226926,12.000000,14.096568,14.000000,12.500000
11.981852,14.700000,16.956455,18.128231,18.250000,18.235040,18.550000,18.000000
11.818055,17.500000,17.500000,16.500000,14.000000,20.000000,14.500000,18.400000
11.855931,9.000000,9.000000,9.000000,10.000000,10.000000,13.500000,8.000000
11.940986,11.000000,8.000000,9.500000,15.000000,10.000000,15.500000,12.100000
11.933105,7.500000,14.200000,13.098760,13.000000,12.500000,8.500000,12.450000
11.983399,16.000000,13.500000,14.500000,18.400000,19.300000,12.500000,16.600000
11.970772,9.000000,9.843622,9.254224,10.110018,11.057775,10.119575,9.500000
11.778560,15.500000,13.643525,11.469696,10.500000,16.360133,12.500000,16.500000
12.022565,14.500000,16.244208,11.549476,12.750000,16.881356,15.800000,10.600000
12.054327,13.500000,11.411110,11.361372,13.000000,15.765144,13.500000,13.000000
12.198846,14.500000,17.870000,20.000000,17.000000,19.169666,19.000000,14.100000
12.112169,17.000000,13.600000,11.000000,12.750000,12.000000,17.400000,16.300000
12.191516,17.000000,17.700000,20.000000,13.500000,19.000000,12.300000,15.200000
12.104663,13.000000,13.814886,11.143870,15.000000,16.841464,14.950000,14.700000
12.107627,18.000000,20.000000,18.750000,20.000000,20.000000,18.750000,15.000000
11.929770,9.000000,9.625873,9.568914,9.000000,10.000000,10.623057,5.000000
11.794479,9.000000,9.000000,9.000000,10.000000,10.000000,10.000000,5.000000
12.164091,20.000000,16.500000,15.263814,20.000000,18.750000,14.850000,18.500000
12.053997,13.250000,11.370000,11.300000,15.000000,17.500000,13.020000,15.000000
12.133132,13.224458,10.691669,11.831549,12.583736,14.543077,13.697398,10.000000
12.017290,19.500000,15.500000,10.324731,17.000000,17.200000,18.900000,17.400000
12.071673,10.500000,13.200000,11.684596,12.000000,16.000000,11.480000,13.600000
12.011196,14.000000,10.000000,11.000000,10.000000,15.950000,13.500000,12.500000
11.812448,10.700000,10.100000,16.000000,13.000000,14.800000,10.900000,12.500000
12.000826,20.000000,11.553379,14.548937,13.646938,17.854450,12.450000,13.050000
12.003660,18.500000,18.500000,18.262673,20.000000,19.187932,19.150000,17.350000
12.051373,16.500000,13.000000,13.590517,13.500000,18.900000,10.000000,13.000000
12.090455,9.000000,8.500000,9.500000,10.500000,10.000000,14.000000,9.000000
11.894653,15.500000,14.000000,9.300000,10.000000,19.100000,13.500000,15.700000
12.189832,9.000000,9.000000,10.750000,9.000000,10.000000,10.250000,13.500000
12.119711,9.500000,7.000000,16.802880,11.500000,9.900000,8.500000,15.900000
12.080660,18.000000,19.500000,19.700000,16.500000,19.500000,18.230000,12.500000
12.138040,12.250000,9.000000,9.300000,10.000000,15.000000,11.000000,11.350000
11.979347,17.750000,14.477948,17.393282,13.500000,18.023885,16.600000,18.300000
12.042893,16.500000,16.750000,17.087912,14.750000,19.000000,17.650000,17.500000
12.099830,12.250000,13.720000,16.000000,16.500000,10.250000,12.000000,15.980000
11.976688,4.100000,9.000000,14.000000,9.000000,17.500000,9.000000,10.000000
11.965455,19.250000,17.612521,17.730085,19.500000,19.472798,20.000000,15.700000
11.963932,14.250000,11.000000,10.530594,10.000000,19.900000,14.000000,13.000000
12.114460,9.750000,9.000000,10.176497,9.000000,10.000000,8.000000,12.800000
11.908445,11.250000,12.000000,11.500000,10.000000,15.270000,14.500000,10.500000
12.022929,10.000000,13.200000,14.750000,12.500000,15.200000,16.800000,16.000000
12.030054,15.800000,15.000000,11.870504,10.000000,13.000000,13.700000,15.300000
12.006768,10.000000,9.080620,9.034756,10.000000,10.943535,11.050468,9.000000
12.063457,7.500000,9.250000,9.838573,9.000000,9.800000,10.783331,8.500000
12.157605,16.500000,17.000000,19.500000,19.000000,17.500000,15.380000,13.500000
11.925550,11.000000,14.600000,9.500000,14.750000,15.600000,15.800000,18.800000
12.108793,9.000000,8.400000,10.443966,12.000000,9.000000,14.000000,13.950000
11.951738,10.000000,9.500000,9.950057,12.000000,11.500000,12.500000,11.500000
12.017936,10.000000,11.000000,9.000000,15.700000,12.500000,18.700000,13.500000
11.971860,11.250000,16.900000,13.500000,10.000000,13.500000,11.430000,13.500000
12.058141,19.250000,19.500000,18.150189,17.000000,18.886555,20.000000,18.250000
11.972591,17.300000,14.750000,11.185269,18.000000,16.900000,18.500000,16.100000
12.043249,13.000000,9.000000,11.000000,13.050000,17.000000,9.000000,8.500000
11.972925,9.000000,10.000000,12.000000,9.000000,19.000000,12.000000,10.250000
12.059929,10.000000,13.200000,9.000000,13.250000,9.500000,12.000000,13.000000
12.023845,9.000000,9.476658,9.597387,10.110018,10.820790,10.779680,9.000000
11.761816,12.000000,18.850000,12.703407,10.500000,12.400000,13.500000,17.500000
11.896669,14.200000,14.000000,11.394189,15.250000,17.200000,12.850000,15.100000
11.890179,18.000000,17.000000,18.027706,19.000000,19.100000,17.000000,17.000000
12.014954,13.750000,10.500000,11.145900,10.750000,11.513534,12.750000,16.300000
11.983047,12.000000,13.500000,12.233549,12.500000,12.250000,14.400000,16.000000
12.122360,12.000000,10.500000,10.051762,9.000000,10.000000,11.500000,11.800000
12.081192,12.000000,14.000000,10.628826,12.500000,11.700000,12.500000,13.000000
11.843689,16.750000,11.700000,12.140204,10.000000,18.000000,13.000000,14.900000
11.898870,10.000000,11.000000,9.000000,10.000000,10.500000,12.700000,10.170000
11.880095,12.300000,12.559553,10.822855,9.000000,14.207542,12.000000,13.250000
12.152526,19.500000,13.800000,14.000000,19.000000,19.000000,16.250000,14.750000
12.127356,15.780000,17.250000,13.500000,11.000000,15.000000,15.000000,18.250000
11.994998,9.000000,9.476658,9.597387,10.110018,10.820790,10.779680,9.000000
11.989548,14.000000,9.200000,13.022951,16.500000,9.900000,10.830000,9.500000
12.021922,8.000000,10.000000,9.223030,9.000000,9.000000,10.128460,8.500000
12.128367,10.250000,9.000000,15.000000,12.000000,9.800000,9.000000,13.200000
11.899564,12.500000,11.500000,16.500000,11.500000,15.400000,13.200000,11.100000
12.094730,13.250000,17.030000,15.863219,19.500000,16.794330,20.000000,17.450000
12.044378,14.000000,9.500000,10.925427,10.000000,13.700000,13.450000,14.500000
11.935399,16.500000,17.100000,16.500000,11.000000,18.000000,15.600000,17.200000
11.920701,14.000000,15.000000,10.272226,15.500000,16.800000,17.850000,16.500000
12.152253,12.250000,14.500000,11.654646,10.000000,17.000000,13.000000,15.000000
12.011674,10.000000,3.000000,12.266956,11.000000,10.000000,9.000000,10.000000
11.916013,12.500000,10.000000,11.555625,9.000000,9.900000,10.000000,9.750000
12.021421,18.250000,11.550000,14.477056,15.000000,19.900000,11.300000,12.500000
12.032380,9.000000,9.418803,9.138392,9.000000,10.920649,11.026340,8.000000
11.857449,19.500000,16.300000,15.000000,18.850000,17.800000,19.750000,16.200000
12.069647,10.250000,12.500000,10.946104,15.000000,14.650706,13.568583,9.750000
12.009866,16.900000,16.032834,15.119310,16.000000,17.875681,18.400000,17.000000
11.927859,13.500000,9.350000,9.000000,9.000000,9.000000,10.000000,12.870000
12.008188,11.250000,9.200000,11.700000,18.500000,17.000000,16.000000,9.000000
11.954288,10.750000,13.120000,16.000000,10.250000,8.000000,10.600000,19.000000
12.005610,10.500000,12.750000,13.588300,10.000000,14.900000,9.500000,13.600000
11.997769,15.500000,8.000000,11.596101,12.650000,9.000000,13.250000,14.500000
12.092890,14.200000,9.900000,11.409747,9.000000,18.500000,9.500000,11.600000
12.146967,9.750000,11.900000,12.088667,10.000000,10.000000,12.600000,17.000000
12.071019,13.250000,9.200000,14.000000,10.000000,13.000000,10.750000,10.400000
12.060898,10.000000,17.550000,16.500000,10.500000,18.750000,15.000000,14.000000
11.991256,9.000000,10.305862,10.554838,10.132394,11.108847,10.000000,10.000000
11.955444,16.610000,18.100000,17.494931,9.000000,16.000000,11.300000,16.800000
11.956170,9.000000,8.988097,9.523122,9.000000,10.628974,9.000000,8.000000
12.033133,9.000000,13.700000,13.500000,10.000000,14.000000,9.500000,11.000000
12.049660,15.750000,14.836382,11.650591,10.500000,16.217186,16.500000,14.800000
11.746261,15.750000,13.600000,15.000000,15.500000,16.100000,15.250000,15.100000
11.907960,16.750000,16.000000,14.772338,19.250000,17.996465,16.600000,16.800000
12.137246,9.000000,10.500000,15.000000,11.500000,9.000000,9.500000,10.100000
11.752304,11.500000,10.083492,12.356658,9.750000,12.377703,9.000000,11.900000
11.787280,9.000000,10.000000,9.272785,12.500000,11.253905,9.950000,9.000000
12.121077,18.250000,15.643972,16.770307,16.500000,17.795884,16.750000,19.100000
12.170737,19.000000,17.000000,18.534549,19.250000,19.402522,20.000000,20.000000
12.037256,15.000000,19.500000,16.750000,16.000000,16.000000,15.700000,10.200000
12.007975,19.000000,16.000000,14.851350,18.500000,18.100000,19.000000,16.800000
11.947969,11.750000,14.000000,9.900000,12.250000,15.500000,12.800000,14.000000
12.031356,10.000000,10.123653,10.515910,11.485664,11.789638,11.570782,7.500000
11.944501,7.500000,11.000000,9.500000,10.000000,12.000000,13.250000,8.000000
11.792131,11.250000,11.087929,12.469632,9.750000,9.200000,9.400000,12.800000
11.950136,15.750000,10.000000,14.000000,15.450000,10.000000,12.000000,14.400000
11.956208,8.000000,11.743787,9.928679,9.000000,9.000000,11.600000,10.500000
12.032724,15.750000,14.152135,12.482686,12.750000,16.466221,14.500000,16.000000
12.063962,20.000000,16.235196,16.562177,17.000000,17.843800,18.500000,19.500000
12.009371,9.250000,17.500000,12.000000,17.500000,14.000000,15.750000,18.700000
11.942394,10.900000,12.706048,11.162390,13.500000,15.437424,17.000000,13.000000
11.902370,10.700000,8.700000,9.998053,10.500000,9.000000,12.170000,9.000000
12.092965,19.500000,17.300000,16.903927,18.000000,20.000000,17.500000,17.000000
12.087766,17.000000,9.000000,12.317022,10.000000,15.992633,8.000000,11.700000
12.017949,12.250000,10.000000,9.927218,10.000000,12.240933,11.892907,9.000000
11.987439,15.000000,18.500000,14.000000,13.000000,19.000000,15.750000,16.100000
11.962676,15.500000,18.000000,18.000000,13.000000,20.000000,16.800000,19.750000
12.023112,17.000000,17.000000,18.500000,16.500000,18.408741,16.950000,18.750000
12.048373,19.250000,13.600000,17.200000,15.000000,18.050000,16.000000,20.000000
11.965993,14.750000,11.500000,12.700000,16.500000,19.500000,14.400000,12.400000
11.854929,13.000000,5.700000,9.000000,13.000000,11.000000,13.750000,8.000000
11.666801,10.000000,9.300000,9.000000,10.500000,9.000000,11.250000,12.500000
12.063111,9.500000,7.000000,12.292086,10.500000,10.264705,9.000000,10.000000
11.838390,12.000000,11.300000,9.500000,10.000000,10.800000,12.500000,12.000000
11.942797,13.224458,13.606757,10.717066,14.500000,16.894875,15.650000,12.000000
12.020885,10.000000,9.900000,9.970697,8.000000,11.553865,10.350000,14.000000
11.745464,12.000000,12.000000,10.870932,10.963944,15.700000,12.000000,10.000000
12.028165,8.500000,9.596528,9.347406,9.493736,10.596542,10.443146,9.000000
11.841524,17.500000,14.500000,12.579181,17.500000,9.900000,15.500000,13.500000
11.817575,11.000000,15.300000,11.000000,15.000000,12.200000,16.450000,10.000000
11.910015,18.000000,16.923328,16.242975,16.000000,18.559312,19.200000,16.300000
11.952723,9.000000,14.000000,10.842659,15.917172,14.537281,18.100000,18.000000
12.124384,13.400000,12.000000,12.000000,9.000000,15.500000,14.700000,12.500000
11.873482,11.000000,15.000000,11.626177,14.500000,13.000000,10.500000,16.500000
11.799601,9.000000,17.200000,17.570492,9.000000,18.500000,11.900000,11.900000
12.084513,8.750000,10.000000,9.000000,13.500000,17.000000,14.500000,12.800000
11.896085,18.750000,18.300000,17.317489,18.250000,20.000000,19.000000,17.700000
12.087966,14.200000,16.000000,11.228493,9.000000,16.372821,11.000000,11.600000
12.013082,9.000000,9.750000,9.479357,10.110018,10.886343,9.000000,9.500000
11.902513,19.000000,19.000000,18.182759,18.250000,18.000000,16.700000,17.100000
11.979381,14.000000,17.000000,17.233795,16.000000,20.000000,19.000000,15.200000
